,rxn_ID,Control,FeLim,FeEx,ZnLim,ZnEx,fluxes_Control,fluxes_FeLim,fluxes_FeEX,fluxes_ZnLim,fluxes_ZnEx,v_Control,v_FeLim,v_FeEX,v_ZnLim,v_ZnEx
175,rxn05335_d0_f,0.0,0.0,0.0,0.0,0.0,0.6538480596302536,0.19008283770988454,0.6896544821033672,0.7634635022707212,0.42151333141408676,1225.3697483475555,975.9091631241708,1170.880497151236,1259.348635650436,810.0632369388544
176,rxn05337_d0_f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1193.596939698043,910.2476449285156,1112.1919869642418,1012.0235922725844,1201.6185997433945
177,rxn05340_d0_f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1193.596939698043,910.2476449285156,1112.1919869642418,1012.0235922725844,1201.6185997433945
178,rxn05342_d0_f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1193.596939698043,910.2476449285156,1112.1919869642418,1012.0235922725844,1201.6185997433945
179,rxn05343_d0,0.21434343,0.0,0.0,0.0,0.0,0.6538480596302528,0.1900828377098844,0.6896544821033664,0.7634635022707209,0.4215133314140863,2.240588069599575,1.9014194392209016,2.0824978200410804,1.785956079043196,1.6346975102195744
180,rxn05345_d0,0.0,0.0,0.0,0.0,0.0,0.6538480596302536,0.1900828377098846,0.6896544821033673,0.7634635022707214,0.4215133314140867,2.240588069599575,1.9014194392209016,2.0824978200410804,1.785956079043196,1.6346975102195744
181,rxn05346_d0,0.0,0.0,0.0,0.0,0.0,0.653848059630253,0.19008283770988452,0.6896544821033669,0.763463502270721,0.4215133314140865,2.240588069599575,1.9014194392209016,2.0824978200410804,1.785956079043196,1.6346975102195744
182,rxn05348_d0,0.0,0.0,0.0,0.0,0.0,0.6538480596302536,0.1900828377098846,0.6896544821033673,0.7634635022707214,0.4215133314140868,2.240588069599575,1.9014194392209016,2.0824978200410804,1.785956079043196,1.6346975102195744
183,rxn05350_d0,0.0,0.8619427,0.16688395,0.37792075,0.64722085,0.653848059630253,0.19008283770988446,0.6896544821033668,0.763463502270721,0.4215133314140865,2.240588069599575,1.9014194392209016,2.0824978200410804,1.785956079043196,1.6346975102195744
184,rxn05465_d0_f,2.7369385,3.8151245,3.2147217,4.727722,3.913086,4.5769364174117735,1.3305798639691917,4.82758137472357,5.344244515895049,2.9505933198986067,1288.9244723420857,845.516727893408,1230.207955977297,1195.039812537365,1000.832040418064
185,rxn05736_d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,rxn06556_d0,3.6558733,4.7615066,4.7023005,3.7671683,3.5865839,0.0,0.0,0.0,0.0,0.0,,,,,
187,rxn07441_d0_f,0.022399902,1.2788086,1.0505981,1.3955688,1.3580933,0.0,0.0,0.0,0.0,0.0,1297.1176320388618,1320.204957113186,1103.0070440573238,1141.1344759535202,845.1023385316951
188,rxn07579_d0,0.0,0.0,0.0,0.0,0.0,0.04788746352221576,0.013921559944949296,0.05050990573151423,0.055915636786024674,0.030871398920468335,0.1347696102643729,0.2184974469786527,0.1591685244536096,0.1493924455441634,0.1150645980389742
189,rxn08352_d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,rxn08392_d0_f,0.0,0.0,0.0,0.0,0.0,0.6538480596302536,0.1900828377098846,0.6896544821033673,0.7634635022707216,0.42151333141408687,942.733038729396,1528.421442643688,1113.406994602648,1045.0218997798509,804.8936102632232
191,rxn08436_d0_f,9.253052,11.524231,11.460754,11.826233,11.39978,0.6059605961080379,0.17616127776493534,0.6391445763718532,0.7075478654846968,0.3906419324936185,1067.4994265507942,939.5254650992144,1050.0470567086147,1023.7005923023032,1053.4514791933932
192,rxn08756_d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,rxn08766_d0,0.0,0.0,0.0,0.0,0.0,0.6538480596302534,0.19008283770988457,0.689654482103367,0.7634635022707214,0.4215133314140867,1.576030764869202,2.3832310764114077,1.747083008806554,1.762027407108878,1.6332450206469211
194,rxn09444_d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,rxn09449_d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,rxn09453_d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,rxn11040_d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,rxn11700_d0,0.06049135,0.053239524,0.059502386,0.058009427,0.059695303,0.020260080720937435,0.005889890745940087,0.021369575501794483,0.02365661556331813,0.013060976466351985,0.0645744802778954,0.0568331627237112,0.063518762884381,0.0619250297133059,0.0637247009927613
199,rxn11702_d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
200,rxn11703_d0,2.530371,2.5265667,1.6468406,1.1397585,1.9630374,0.0,0.0,0.0,0.0,0.0,,,,,
201,rxn12282_d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,rxn14012_d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,rxn14085_d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,rxn14094_d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,rxn14142_d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,rxn14261_d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,rxn15022_d0,0.0,0.0,0.0,0.0,0.0,0.749622986674683,0.21792595759978198,0.7906742935663911,0.875294775842767,0.48325612925502126,1.0979992045022728,1.2480169780697157,1.1536141801460356,1.2805545037552892,1.1589353220129737
208,rxn15069_d0,0.0,0.22705078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814.3467269127432,742.2214382901778,951.9641859270522,943.756062889094,910.3218302275716
209,rxn15116_d0_f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.8901744998989,1029.144535021596,1006.3932589051255,1019.8037754245048,1011.8191157604396
210,rxn15166_d0,0.0,0.06472659,0.0,0.0,0.0,0.09024945048417593,0.026236786050096775,0.09519174541708454,0.10537946932750811,0.05818071335011344,0.2304872431827797,0.0968769877846195,0.239411416500591,0.2106687403605768,0.0842422235480058
211,rxn15250_d0_f,0.5427246,0.0,1.5895996,2.6204224,1.0092773,2.9285025769355024,0.8513569350949762,3.0888750043502937,3.4194562496068936,1.887904780136333,832.998992300368,1488.150192539688,692.2493555500241,770.6606498471721,593.7067791703242
212,rxn15271_d0_f,9.376343,12.717468,8.147644,10.328125,9.669067,33.08968474619506,9.619637288575978,34.90176205387172,38.637059838718585,21.331780445594525,860.4347680143828,904.1526194710326,864.8897998634579,866.647146245823,870.5445848556305
213,rxn15280_d0_f,9.362061,11.245636,3.222412,3.5639648,9.168518,0.0,0.0,0.0,0.0,0.0,999.7291126076803,541.7567339375527,999.7291126076803,999.7291126076803,999.7291126076803
214,rxn15298_d0_f,0.6710205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,892.4393066406093,1705.4032894597333,1003.1146792673628,1062.877507729746,1114.1277465115345
215,rxn15364_d0_f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.7028016577636,999.7028016577636,999.7028016577636,999.7028016577636,999.7028016577636
216,rxn15435_d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,rxn15493_d0,8.918701,31.354614,6.902954,17.014343,7.63208,0.0,0.0,0.0,0.0,0.0,817.1182140744502,498.37938531885015,890.6195463642465,921.1878259713824,1007.3251535956916
218,rxn15494_d0_f,18.598145,46.340637,9.834106,26.156982,17.6875,68.3142294527209,19.85990842839006,72.055294559028,79.76688177738647,44.039831602293475,1006.6962480651306,837.2728519013676,1136.2304269857375,1098.071488228971,872.2870924448732
219,rxn17196_d0,49.19336,17.192749,17.587585,17.208313,15.632141,169.4722599447055,49.26797228948493,178.7530022328833,197.88371810460947,109.2529308903399,984.8199464733278,1122.185683190145,982.9349725622508,1008.3932037780576,1006.4197092793804
220,rxn17744_d0_f,15.86145,2.9538574,11.104126,11.240356,12.110718,0.0,0.0,0.0,0.0,0.0,494.9113934163655,1234.0367539808767,748.5169268730486,648.1849814161384,907.240038895758
221,rxn17803_d0_f,4.5842285,4.442749,3.904663,10.220337,8.167175,0.027627382801278324,0.00803166919900921,0.029140330229719753,0.032259021222706546,0.017810422454116345,1063.441320572471,1123.6582738428065,1121.094408217764,1075.1526889838942,964.808769114116
222,rxn18935_d0,0.0,0.0,0.0,0.0,0.0,0.6538480596302535,0.19008283770988457,0.6896544821033671,0.7634635022707215,0.42151333141408676,2.0974369385738454,1.6704410486627692,2.0041689528344317,2.155597810797765,1.386566428645292
223,rxn18936_d0_f,0.0,0.0,0.0,0.0,0.0,0.653848059630253,0.1900828377098845,0.6896544821033667,0.7634635022707209,0.42151333141408653,1225.3697483475555,975.9091631241708,1170.880497151236,1259.348635650436,810.0632369388544
224,rxn18937_d0_f,0.0,0.0,0.0,0.0,0.0,0.6538480596302536,0.1900828377098846,0.6896544821033673,0.7634635022707216,0.42151333141408687,1225.3697483475555,975.9091631241708,1170.880497151236,1259.348635650436,810.0632369388544
